,PJ,tem,log_den,Hep
0,0.009042379629219093,28128.073976940752,3.6684875560136003,0.04402076676542389
1,0.010020290465538356,20527.291460296517,2.4850460130516865,0.02178792808712886
2,0.014725622480912278,6201.978707500648,3.7369619199001622,0.09907586732733312
3,0.008586836864828792,26051.192545641345,3.0448992807064945,0.0960705503074306
4,0.03127430834946463,2150.1461066605643,3.874531183151931,0.008015457396151504
5,0.008461769667369768,23830.28370368543,2.692606934686396,0.11990400640373365
6,0.00883306612094311,21829.19364456142,3.099147865694917,0.10299345243707031
7,0.009143734869561179,18579.14839035374,3.727322796522686,0.10498261590325637
8,0.009708576004971287,21960.4504802678,2.4413447058143074,0.03350813178950238
9,0.011424076598758902,13648.719303703076,3.6799748002116255,0.01443874468091947
10,0.008315593727818895,26530.16302429173,2.7124005342238346,0.11668740122511252
11,0.011108282552558154,10634.969962565025,3.1363372355795662,0.11614106804307525
12,0.008897417595785193,23413.14865451314,2.938969260568271,0.08682564445973501
13,0.008239741543421056,29251.507574363586,3.281734007443273,0.10920735559792719
14,0.013438831355683144,7899.7042419573845,3.2394999865924747,0.07584542010416843
15,0.011623966974987096,13459.39326532658,3.091168085697409,0.008350992182755701
16,0.010147920312343692,14300.201748828298,2.455764666720108,0.09809635881104044
17,0.00999549856339816,13817.93185053494,3.030104245691806,0.1168590570233951
18,0.010004336716381151,21371.404113856024,3.146888426726819,0.013328276437878253
19,0.011925334653506566,9629.20556587059,2.1224101779585665,0.09875677033334851
20,0.015046393425337045,6619.401569543953,2.9619493609684313,0.061217579897460045
21,0.013329619701960498,7831.763263001886,3.580637772250733,0.08277546883610762
22,0.00982720039061814,17860.981008050694,2.071601225236942,0.06760167324169886
23,0.0094632666073753,27525.097230484123,2.142508792432232,0.017966184898153967
24,0.011559107508687189,10712.349779414517,3.685856408325419,0.08064086626634542
25,0.009821504455784173,25182.137885729473,2.596189516682533,0.0014324038762878021
26,0.010948905186879769,14976.31591976076,2.4331068997400696,0.027146065967306676
27,0.008942371301083246,20723.60406995363,2.0255074267911817,0.10558190666634022
28,0.011393784262014872,11550.819333240563,2.5149032685301758,0.07341876388861787
29,0.010353867423972676,18654.497479372854,2.014039922466676,0.017161099591686626
30,0.00885798033219085,23371.797479739784,3.9757543651247276,0.08169371741478036
31,0.01591859874947167,5830.2719428784085,3.778315439941795,0.06438736315183692
32,0.011301002226329,13022.116989509805,2.9016071015870146,0.04163201136730563
33,0.010317578959000356,17110.040291876114,2.3053409460093786,0.04018245879406468
34,0.011265484401910759,12434.38109549834,3.0896564451118795,0.0571777283000158
35,0.01140027279636752,14141.692843395058,3.458831583534467,0.007448305301794957
36,0.013300281328544253,9660.514371898596,2.234521526925669,0.011426676829972674
37,0.011650407827403036,11265.914650304012,2.2893013417017265,0.06461575003304017
38,0.010015529924016154,21685.438010315604,3.715090438893358,0.005268834271740071
39,0.00905817077389907,29662.0630330474,2.618835709631087,0.04206443106519446
40,0.010528892560445719,14273.78386956298,2.3140825266878817,0.07129858279623452
41,0.012285685353585407,11478.448763990229,2.68821529156385,0.015390666715755348
42,0.011310868920370443,12094.516004470597,2.0787453759958425,0.06509167977041772
43,0.010544151132326068,15992.95372544317,2.5283057125197335,0.039819964804639146
44,0.01056185604489247,11937.060117022582,3.9882532329827893,0.11098203168484719
45,0.010019216398162587,22691.144635735513,2.6570265786557132,0.0022854236945592985
46,0.012360401411572887,9526.62737828037,3.1303066344887647,0.07310327871877452
47,0.04200067781816786,1057.8205134164,2.684278537753854,0.11625921419536395
48,0.037821285445437794,1665.052297250613,2.945434855973569,0.009354382820062646
49,0.011518186388142034,13081.291648352231,3.419391389112443,0.022637555051406695
50,0.053792019936424657,680.5425675710028,3.975612247442699,0.043680930038822285
51,0.011152583882738525,13329.576451412737,2.0242131959117313,0.046672923102635676
52,0.009526473608872446,26167.84701179335,2.126217693960405,0.02001792869616196
53,0.009448649736435423,28937.178428949443,3.5926443931657555,0.0077759124760718775
54,0.011764440453250964,10172.15678177729,3.1810048512214344,0.08730005941781094
55,0.016680800079253804,5821.573518428738,2.3622690313203893,0.03582342485365521
56,0.010970617188578958,11649.073418589023,2.6135116763316444,0.09903383319088824
57,0.009475613840347032,28901.71936918464,2.4692967452977044,0.010554343101761558
58,0.011525315886816951,9791.430347589587,3.563917777837109,0.1129048878232781
59,0.03002337050380855,2285.489775874228,3.3343908222465375,0.015610931901127612
60,0.011548895489424251,11578.384401708146,3.973497604670853,0.05382290101063201
61,0.008864398985815009,27477.015756346733,3.721960140337639,0.061085345024440074
62,0.016491636602887036,6008.420240776073,3.514931431314375,0.02596726067144805
63,0.008959484490985391,28261.50175875134,2.3686431573981714,0.05602337592749178
64,0.017090853753704685,5265.317759091548,2.889592348286311,0.05682223474889042
65,0.011599229788343482,11475.770675645283,3.324647988456594,0.05878767540164875
66,0.008278097769486972,29071.425634152398,2.823441172844977,0.10850070387584813
67,0.022627104849103966,3216.555708289863,3.6017558794328384,0.05718584632764067
68,0.0099371827303033,20446.311881124435,2.1331443152824883,0.02957689258125117
69,0.009427726327554224,24086.38598296229,3.8511707708420397,0.03262998758056785
70,0.011215413663152086,15171.29754666104,2.217228077968614,0.004356377058786753
71,0.017458162535000647,5726.713648277582,2.5319978820440516,0.004439765097137469
72,0.008665921134883386,22107.570806006977,3.160571501164034,0.11395490252540331
73,0.014534798465339331,6907.588368129145,2.332939312867867,0.07238770784042696
74,0.008653586191033426,21538.76679061119,3.514149819544147,0.11708794676883347
75,0.009123262926151149,18353.84063546247,2.5377480795286695,0.11516338511232511
76,0.034323884969144854,1739.9028015694112,3.009970293556811,0.06407682590015473
77,0.009408240262659118,28524.88361094268,3.886722378770992,0.00920867423642028
78,0.008783292137659219,28106.24492606717,2.2526414825132814,0.07133843069696795
79,0.015577185322093505,6289.82946215587,2.9328373838149915,0.05477847026254602
80,0.00830344018733491,27370.023448878066,2.1655724950836963,0.11426847702476876
81,0.01303495811545502,9053.661779803386,3.777884625205757,0.045923719982799135
82,0.01070926304716896,16049.916404120348,2.3708934087314564,0.026805320367660052
83,0.009232931443736676,25618.616604959727,3.9929679087809955,0.03695938832080864
84,0.029190804658144675,2125.4900659495015,3.2556339363622415,0.07655437497410726
85,0.029052314138815497,2233.3287280271043,2.5839929090953904,0.07741766718547458
86,0.008822804718160222,29836.691693754987,2.591207524968489,0.061022649297612724
87,0.011431562395015442,12453.9847612768,3.32963116840411,0.04402245515444255
88,0.009678594573897028,15921.196967892678,3.3770202956157083,0.10236635334103335
89,0.011332982490170469,10707.74790044849,3.3561130898359135,0.09814544839502566
90,0.008597577749122492,27559.584106877603,3.982070110353895,0.07899003564379357
91,0.008913338690910516,20846.76457918972,2.313912747877259,0.10650465125341875
92,0.009252377859722258,20583.714406463972,3.2726100197922037,0.07949663411179379
93,0.009375805626362484,26150.73041958838,2.8452364266380394,0.03148092307785539
94,0.009191565819556411,22414.30893199303,2.738116517393501,0.07074337860777015
95,0.009512172322322855,25201.275955584304,3.567703383904435,0.02226681702984343
96,0.01150811015186433,9968.492023285899,2.0261951437644674,0.11272089888159569
97,0.011181660474245132,14861.727364267,3.515012503216453,0.008293850723292265
98,0.0102993316367613,12869.626878762365,3.1561861721115303,0.11406998710084587
99,0.011155625438571126,12537.665309806505,3.7799592369600674,0.057453683955788905
100,0.008984447142775076,24207.700056229853,3.7319131537096464,0.06935360597964227
101,0.0110339050860855,15343.912352872285,3.4064717955905133,0.011166401707461917
102,0.010449918865323439,13472.946435981014,2.4991197692190448,0.09277530308432468
103,0.009228376861973468,25712.938742829763,2.9958493424452,0.04566177935798926
104,0.03673487953609383,1586.9543727860282,2.3255896646773184,0.06929137876887248
105,0.008658893015236268,25849.930072673644,2.6173253086755075,0.0923025033864364
106,0.010215654588363661,19519.706755527714,3.88988091812154,0.009041148276684261
107,0.012827187748895819,8599.785883434704,2.173076626748835,0.08450616973953393
108,0.011616773916260354,10382.714289576505,3.6090245129421668,0.08746437100967439
109,0.017181309857461587,5362.929216145536,2.9965994172796933,0.0447536960599795
110,0.008960161780848207,23910.97901138562,3.7958787973138035,0.07238988365826607
111,0.03316875889601269,1677.6594346505442,2.966385629140307,0.10831372871897776
112,0.01740320075277279,4715.933489640707,2.1931889150025032,0.09614246339016265
113,0.02156632915737495,4013.363002580545,2.367072563063914,0.00199945532918425
114,0.008709225620468032,22326.919023093415,3.9678551201502223,0.10125430056667212
115,0.027562880505951702,2164.688275335596,3.920666824598617,0.10416945958727061
116,0.012352133435330625,8794.633328850161,3.0617428419500534,0.10264735585029232
117,0.02971308218134874,2370.2297652682096,3.403851990929638,0.0029871122784893033
118,0.010364528911264359,15667.231506796996,3.3000755511725055,0.05589540342813261
119,0.008825480075388286,25678.944421466625,2.888252703819786,0.0791098316318449
120,0.0492798657454363,1037.8108259990804,2.1788322749901092,0.011029666680063452
121,0.008213620194721525,28551.557280202396,3.3410271007361265,0.11365804244363997
122,0.009393425144135499,25134.51516708786,3.0227555191364908,0.03565950299809842
123,0.015665668176932344,6926.947321630657,2.882487105583337,0.00894443756926513
124,0.02015520275150659,4013.2672669130234,3.27239095675887,0.05187278891224259
125,0.02473105929803935,2608.2865576948398,2.512588979491886,0.11337856288822394
126,0.0106777081114778,11899.119007780073,3.8026341238554755,0.10604610035263917
127,0.0170217516051126,5204.7913976472855,3.2985433452645827,0.06236367270287808
128,0.013538912076323673,7456.02649675066,2.0354241257683734,0.09564694651349152
129,0.008808614806067473,27128.307998735498,2.089999636931125,0.07389854447570386
130,0.013833032815025124,8254.80408375536,2.4330464499761,0.039818423838063666
131,0.009314492185754607,22361.655770194302,2.2326353404907695,0.062084499648448824
132,0.010674010023322968,11501.504030701548,3.866088825509335,0.1158367096146216
133,0.010310831105866766,18547.239247941034,3.4609845922718234,0.017524687416615684
134,0.019011575661066343,4141.522013152692,2.9723736886141388,0.08582502769725066
135,0.008714710741123951,28425.214000138796,3.3440580988985427,0.0727045928881734
136,0.03445180072364158,1661.5164746394273,3.756686185186795,0.05710688680254555
137,0.008534742841381386,29668.652474136834,2.457344121025634,0.0856747347550568
138,0.02061051088430918,4346.097759674412,2.464349681436195,6.734588293597188e-05
139,0.015491915909324038,7152.758495677662,2.2836294496172638,0.0054741599700844825
140,0.011097493243036652,10597.608465735942,2.368176717152661,0.11987592449731718
141,0.008910822952260158,21632.218084317145,2.5192663553737438,0.0997704352870351
142,0.012727826626374575,8653.940241235581,2.104340847178851,0.08824787725482794
143,0.016529779708353884,5063.727011487743,3.248703603685138,0.09596673088827284
144,0.016880733032500844,4764.37055845768,3.5387589915379514,0.10628435962340163
145,0.013335932783696755,8026.082754643992,3.828916623435365,0.07108184840759114
146,0.009313874215536873,19982.57475079314,3.4620411004545932,0.07915015185838795
147,0.011754323093893604,11061.72294313284,2.5667940906738957,0.06313911421522217
148,0.03500798657605235,1633.131222337203,2.2019188752588574,0.09366423611195332
149,0.00901583495109242,23428.153997047746,2.7602328191179404,0.07758238033727695
150,0.023156504550808366,3349.5900854701217,3.6801134917353284,0.01949187700562847
151,0.009737536466739208,19510.615805436344,3.9845333243704686,0.04524889229862336
152,0.00993121803238995,20453.2422103748,2.6354736948246416,0.029295220072055223
153,0.009862349403548364,22110.438861323648,3.2046016320308484,0.017986277893383
154,0.009435502734551366,22657.857605520716,2.27869604037817,0.05004490622856872
155,0.00970911350191743,18384.167096578825,3.325129898393543,0.06688316088540326
156,0.009278693955242532,21896.464946787488,2.935276565657758,0.06739401463252301
157,0.011106502600685702,14633.652525742797,2.1549382352587036,0.02259323761104938
158,0.008960964364033899,19775.246158208705,3.873796358340366,0.10472268039495354
159,0.01227989871362558,11063.271856016056,2.1141545933672328,0.029171416608600356
160,0.009887377255984087,15460.745999537865,2.0919945578585093,0.09729886228704927
161,0.010179322148714323,15646.360610873671,2.9837632230200812,0.0714474679474357
162,0.01275193111108719,10268.67402017742,3.670084112732947,0.017374958678995713
163,0.010376801362560532,16513.787797496443,2.7112573425029467,0.0438956958610839
164,0.01537109773169493,6522.85846764409,3.5797469696437565,0.04662685388823278
165,0.04683298677864951,997.0643104279393,3.4317441856835877,0.030171870109053114
166,0.010570342046496095,17384.607929143047,3.5227318157778043,0.012551451917596927
167,0.009659907625881304,19764.788043296045,2.5584686974351145,0.057838323485151596
168,0.009519465144499691,21520.714711246386,2.9651257711207535,0.051239966173510273
169,0.009415644365665419,17584.080472101665,2.4954218890058772,0.10212960371799912
170,0.011527325366728933,12025.75192519702,3.602040594989262,0.04674605020065869
171,0.013186902417312935,8412.014553463547,3.661069898056832,0.0648594707784979
172,0.008483114057680374,29617.639545050784,3.64331592494165,0.0846806864520924
173,0.00993874540515808,23064.229125186033,2.405178915859447,0.006314811645869858
174,0.009708713035080759,16301.30011966277,3.2431051552249137,0.09526671294940213
175,0.009297942252766637,26740.195826030133,3.893521825515701,0.026779581313060567
176,0.012162008698152026,10897.648430623194,3.491215617944074,0.037192638127089415
177,0.009627009401604218,20764.228686556617,3.170916719203603,0.04874020752121764
178,0.010192603860549345,15057.684512088825,3.402574036146039,0.07788612776164329
179,0.014782735002782562,7353.455120594247,2.143684400542357,0.03226980986762459
180,0.03959455421536093,1191.8780684489739,3.7736025702387304,0.08072640354481418
181,0.013726738689311768,7697.009945235535,2.283517467358071,0.07243166245949238
182,0.009572487000475645,29403.303654835123,2.6549294162539203,0.00030468916636113176
183,0.010569039140686312,14625.67030125454,2.8607282099186735,0.06078583860799126
184,0.012024403673367875,9775.846678848737,2.5107653833186525,0.08648416447020388
185,0.009556300139049182,20819.407174615295,2.4811651116932953,0.05564544652323923
186,0.009216263322529245,20506.835263247245,2.4661882338879173,0.08545324634456611
187,0.008623689556195368,24408.25082618164,2.637289159951802,0.10338206587049158
